"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"5001600US0639","Congressional District 39 (116th Congress), California","486371","11152","100151","6257","107695","5361","171202","7255","107323","5421","236734","7323","249637","6508","279607","8908","10152","2179","145764","8678","N","N","N","N","33684","4516","14611","2233","136763","8384","183759","7983","14907","2642","19635","2659","92627","5825","117910","6701","41592","2565","134111","6619","65589","4070","451829","9670","199700","7722","482359","11210","29442","2801","452917","10991","100854","1582","(X)","(X)","20.6","1.2","22.1","1.0","35.2","1.1","22.1","1.0","48.7","0.8","51.3","0.8","57.5","1.5","2.1","0.4","30.0","1.6","N","N","N","N","6.9","0.9","3.0","0.5","28.1","1.5","37.8","1.6","3.1","0.5","4.0","0.5","19.0","1.1","24.2","1.1","8.6","0.6","27.6","1.3","13.5","0.9","92.9","0.7","41.1","1.5","(X)","(X)","6.1","0.6","93.9","0.6","(X)","(X)"
"5001600US0640","Congressional District 40 (116th Congress), California","334291","9757","120007","6961","79313","4704","84680","4640","50291","4297","162998","6051","171293","6440","186388","9400","25733","3920","9995","2905","3805","1653","N","N","100113","7260","7859","1605","276890","9044","18122","2476","39334","3520","42243","3652","101025","5524","90440","5726","21228","2138","30526","3256","9495","1557","252714","8986","40021","4027","332635","9764","42833","4237","289802","9120","60229","2499","(X)","(X)","35.9","1.6","23.7","1.4","25.3","1.2","15.0","1.2","48.8","1.2","51.2","1.2","55.8","2.2","7.7","1.1","3.0","0.9","1.1","0.5","N","N","29.9","2.0","2.4","0.5","82.8","1.3","5.4","0.7","11.8","1.0","12.6","1.1","30.2","1.4","27.1","1.5","6.4","0.7","9.1","0.9","2.8","0.4","75.6","1.4","12.0","1.1","(X)","(X)","12.9","1.2","87.1","1.2","(X)","(X)"
"5001600US0641","Congressional District 41 (116th Congress), California","479421","11001","150189","6589","125877","7134","135784","6246","67571","3847","235656","7704","243765","6661","245702","10688","54321","5545","34799","4503","N","N","N","N","123708","10054","14177","2231","255490","9107","125988","7209","33463","3775","39224","3783","146774","7398","142605","7550","35042","3063","53459","4270","28854","2967","406734","11514","82313","4953","465782","11176","43211","5393","422571","11908","72892","3384","(X)","(X)","31.3","1.2","26.3","1.3","28.3","1.1","14.1","0.8","49.2","1.0","50.8","1.0","51.2","2.0","11.3","1.1","7.3","0.9","N","N","N","N","25.8","2.0","3.0","0.4","53.3","1.7","26.3","1.4","7.0","0.8","8.2","0.8","30.6","1.4","29.7","1.4","7.3","0.6","11.2","0.8","6.0","0.6","84.8","1.1","17.2","0.9","(X)","(X)","9.3","1.2","90.7","1.2","(X)","(X)"
"5001600US0642","Congressional District 42 (116th Congress), California","565461","10856","121011","6255","156746","6653","191523","7617","96181","4401","280586","8298","284875","6231","366883","11324","39577","4510","51537","5838","N","N","N","N","78058","8051","N","N","202908","9166","256012","7995","19234","3000","29466","3488","150665","7730","167794","8998","54187","5456","96761","6046","47354","3890","516761","10585","144115","7776","560398","11081","36252","4811","524146","12583","95021","4846","(X)","(X)","21.4","0.9","27.7","1.2","33.9","1.0","17.0","0.8","49.6","0.9","50.4","0.9","64.9","1.8","7.0","0.8","9.1","1.0","N","N","N","N","13.8","1.4","N","N","35.9","1.4","45.3","1.5","3.4","0.5","5.2","0.6","26.6","1.3","29.7","1.4","9.6","1.0","17.1","1.0","8.4","0.7","91.4","0.8","25.5","1.3","(X)","(X)","6.5","0.9","93.5","0.9","(X)","(X)"
"5001600US0643","Congressional District 43 (116th Congress), California","451030","14722","109150","7294","120701","7620","138821","6473","82358","5075","214518","10063","236512","8425","191228","10181","115299","8483","56695","4790","N","N","N","N","64291","6540","18107","3217","172993","9341","92450","7452","27433","2981","37252","3741","100422","6497","117405","6887","32739","3554","95824","6771","39955","3834","386345","13649","135779","8403","444970","14986","50199","4625","394771","15012","72253","2583","(X)","(X)","24.2","1.4","26.8","1.5","30.8","1.1","18.3","1.0","47.6","1.3","52.4","1.3","42.4","1.8","25.6","1.5","12.6","1.1","N","N","N","N","14.3","1.4","4.0","0.7","38.4","2.0","20.5","1.5","6.1","0.7","8.3","0.8","22.3","1.2","26.0","1.3","7.3","0.8","21.2","1.3","8.9","0.8","85.7","1.0","30.1","1.5","(X)","(X)","11.3","1.1","88.7","1.1","(X)","(X)"
"5001600US0644","Congressional District 44 (116th Congress), California","405957","12604","123062","7263","101638","6025","113343","5640","67914","4871","192770","8422","213187","7954","172149","10831","82028","6657","30930","4376","N","N","N","N","101029","8409","13571","2629","247877","12673","36724","3717","41856","3597","47037","3789","109599","6318","115842","6446","26120","2475","49411","3913","16092","2112","317064","11190","65503","4464","400089","12759","41729","3659","358360","12289","63467","2468","(X)","(X)","30.3","1.3","25.0","1.4","27.9","1.0","16.7","1.1","47.5","1.3","52.5","1.3","42.4","2.1","20.2","1.5","7.6","1.1","N","N","N","N","24.9","1.9","3.3","0.6","61.1","2.0","9.0","1.0","10.3","0.9","11.6","0.8","27.0","1.2","28.5","1.3","6.4","0.6","12.2","0.9","4.0","0.5","78.1","1.2","16.1","1.1","(X)","(X)","10.4","0.9","89.6","0.9","(X)","(X)"
"5001600US0645","Congressional District 45 (116th Congress), California","537433","11396","108512","6496","122800","6346","188274","6716","117847","4772","258994","6997","278439","7798","370938","9935","N","N","115504","7503","N","N","N","N","17448","3308","19352","3508","80788","6315","312433","9431","7763","1541","17332","2569","71264","4837","122469","6392","41765","3348","168975","7994","107865","5034","512338","11467","276840","9246","529694","11284","38541","5233","491153","11714","119822","3069","(X)","(X)","20.2","1.1","22.8","1.1","35.0","1.0","21.9","0.8","48.2","0.9","51.8","0.9","69.0","1.4","N","N","21.5","1.2","N","N","N","N","3.2","0.6","3.6","0.7","15.0","1.1","58.1","1.4","1.4","0.3","3.2","0.5","13.3","0.8","22.8","1.1","7.8","0.6","31.4","1.3","20.1","0.8","95.3","0.6","51.5","1.3","(X)","(X)","7.3","1.0","92.7","1.0","(X)","(X)"
"5001600US0646","Congressional District 46 (116th Congress), California","419462","11345","129863","5696","109033","6074","112487","6234","68079","4781","209837","6896","209625","7342","219538","9605","11605","2112","72446","6250","N","N","N","N","99871","7337","10307","2046","228510","8334","97783","6607","36297","3158","45277","4227","108140","7000","108032","6189","26663","3128","66900","5459","28153","2498","337888","10895","95053","5950","407947","11364","35463","4202","372484","11782","78733","3727","(X)","(X)","31.0","1.3","26.0","1.4","26.8","1.2","16.2","1.0","50.0","1.0","50.0","1.0","52.3","1.8","2.8","0.5","17.3","1.4","N","N","N","N","23.8","1.7","2.5","0.5","54.5","1.7","23.3","1.4","8.7","0.7","10.8","1.0","25.8","1.5","25.8","1.2","6.4","0.7","15.9","1.3","6.7","0.6","80.6","1.2","22.7","1.4","(X)","(X)","8.7","1.0","91.3","1.0","(X)","(X)"
"5001600US0647","Congressional District 47 (116th Congress), California","483829","12800","106119","6026","124490","7544","154489","6893","98731","5890","237894","7846","245935","7556","268769","9587","38368","4379","113832","7437","N","N","N","N","42833","5367","15506","2439","131257","8497","185066","8179","26695","3442","31431","3123","101707","6710","125244","6921","34109","2982","114594","5932","50049","3592","425703","11908","164643","7209","477614","12652","50077","4639","427537","11599","76345","3228","(X)","(X)","21.9","1.2","25.7","1.4","31.9","1.1","20.4","1.1","49.2","0.9","50.8","0.9","55.6","1.5","7.9","0.9","23.5","1.3","N","N","N","N","8.9","1.1","3.2","0.5","27.1","1.7","38.3","1.4","5.5","0.7","6.5","0.6","21.0","1.2","25.9","1.3","7.0","0.6","23.7","1.1","10.3","0.7","88.0","1.0","34.0","1.4","(X)","(X)","10.5","0.9","89.5","0.9","(X)","(X)"
"5001600US0648","Congressional District 48 (116th Congress), California","513819","9780","94313","5891","116144","5615","179519","6629","123843","5117","247870","6594","265949","5911","351152","10395","N","N","96932","5553","N","N","N","N","35253","5668","19800","3060","79515","6918","311421","9628","16708","2352","23378","3007","84522","4607","116440","5415","44937","3884","147596","6241","80238","4798","473733","9103","227834","7256","511955","9941","32593","3410","479362","9201","102806","3561","(X)","(X)","18.4","1.1","22.6","1.0","34.9","1.0","24.1","0.9","48.2","0.8","51.8","0.8","68.3","1.5","N","N","18.9","1.0","N","N","N","N","6.9","1.1","3.9","0.6","15.5","1.3","60.6","1.5","3.3","0.5","4.5","0.6","16.4","0.9","22.7","1.0","8.7","0.7","28.7","1.1","15.6","0.9","92.2","0.7","44.3","1.2","(X)","(X)","6.4","0.6","93.6","0.6","(X)","(X)"
"5001600US0649","Congressional District 49 (116th Congress), California","519217","11969","107331","6697","120797","5877","175736","7413","115353","5669","256155","7705","263062","6995","428544","11035","13878","2849","34513","4182","N","N","N","N","13668","2625","21677","4121","110450","7165","341974","10335","15685","2563","17819","2289","89587","5143","118159","6196","43837","4871","142867","6241","91263","5198","485713","12354","234130","7460","501421","11478","25994","3031","475427","12073","101853","2679","(X)","(X)","20.7","1.1","23.3","1.0","33.8","1.2","22.2","1.0","49.3","0.8","50.7","0.8","82.5","1.1","2.7","0.5","6.6","0.8","N","N","N","N","2.6","0.5","4.2","0.8","21.3","1.3","65.9","1.4","3.0","0.5","3.4","0.4","17.3","0.9","22.8","1.1","8.4","0.9","27.5","1.1","17.6","1.0","93.5","0.6","45.1","1.2","(X)","(X)","5.2","0.6","94.8","0.6","(X)","(X)"
"5001600US0650","Congressional District 50 (116th Congress), California","524595","14474","111473","7357","128424","7404","171807","7950","112891","6192","264948","8168","259647","8867","424715","13374","N","N","29686","4562","N","N","N","N","24432","3881","23079","3937","131166","9515","326874","10322","20879","3151","28245","3133","125276","7306","148607","7525","47626","3814","100681","6164","53281","4730","475471","13970","153962","8270","520526","14280","48258","5866","472268","14367","81690","2408","(X)","(X)","21.2","1.2","24.5","1.3","32.8","1.3","21.5","1.1","50.5","0.9","49.5","0.9","81.0","1.3","N","N","5.7","0.9","N","N","N","N","4.7","0.7","4.4","0.7","25.0","1.6","62.3","1.5","4.0","0.6","5.4","0.6","23.9","1.3","28.3","1.2","9.1","0.7","19.2","1.0","10.2","0.8","90.6","0.8","29.3","1.3","(X)","(X)","9.3","1.1","90.7","1.1","(X)","(X)"
"5001600US0651","Congressional District 51 (116th Congress), California","443525","12723","125891","5774","124293","7335","118506","5448","74835","3625","233619","7243","209906","7837","295442","12578","37017","5009","36727","3902","N","N","N","N","48337","4476","17856","3152","279878","11350","79968","5459","31137","3634","46021","3630","131079","7851","129894","7018","37545","3644","49389","3796","18460","2540","366367","12093","67849","4252","414620","12302","49226","4217","365394","11696","58431","3069","(X)","(X)","28.4","1.0","28.0","1.4","26.7","1.0","16.9","0.7","52.7","0.9","47.3","0.9","66.6","1.8","8.3","1.1","8.3","0.9","N","N","N","N","10.9","1.1","4.0","0.7","63.1","1.6","18.0","1.2","7.0","0.8","10.4","0.8","29.6","1.5","29.3","1.2","8.5","0.8","11.1","0.8","4.2","0.6","82.6","1.2","15.3","0.9","(X)","(X)","11.9","1.0","88.1","1.0","(X)","(X)"
"5001600US0652","Congressional District 52 (116th Congress), California","560713","13218","134008","7719","141939","7237","177190","7512","107576","5803","284877","7215","275836","8912","401089","11891","18270","3622","97405","7627","N","N","N","N","15770","4358","24254","3331","65811","4962","356114","11381","7965","1815","14275","2347","71272","5536","122384","7106","36894","3816","184065","7806","123858","6034","538473","12733","307923","9445","541489","13393","42960","5057","498529","12057","107652","4643","(X)","(X)","23.9","1.1","25.3","1.3","31.6","1.0","19.2","1.0","50.8","0.8","49.2","0.8","71.5","1.5","3.3","0.6","17.4","1.2","N","N","N","N","2.8","0.8","4.3","0.6","11.7","0.9","63.5","1.5","1.4","0.3","2.5","0.4","12.7","0.9","21.8","1.1","6.6","0.7","32.8","1.1","22.1","1.1","96.0","0.5","54.9","1.3","(X)","(X)","7.9","0.9","92.1","0.9","(X)","(X)"
"5001600US0653","Congressional District 53 (116th Congress), California","564095","15138","144149","9775","167025","8804","155159","6339","97762","4800","278952","9450","285143","9066","369717","13314","46280","4736","79685","7257","N","N","N","N","34467","5429","27244","3969","163826","11382","255124","10138","16844","2984","23063","3411","106101","6991","153361","10189","53463","4144","137528","6033","73735","4915","524188","14327","211263","7391","555166","14933","49040","5518","506126","13924","84676","3285","(X)","(X)","25.6","1.4","29.6","1.4","27.5","1.0","17.3","0.9","49.5","0.9","50.5","0.9","65.5","1.6","8.2","0.8","14.1","1.2","N","N","N","N","6.1","1.0","4.8","0.7","29.0","1.7","45.2","1.6","3.0","0.5","4.1","0.6","18.8","1.1","27.2","1.5","9.5","0.7","24.4","1.0","13.1","0.9","92.9","0.8","37.5","1.3","(X)","(X)","8.8","0.9","91.2","0.9","(X)","(X)"
"5001600US0801","Congressional District 1 (116th Congress), Colorado","635916","5891","150668","3139","210039","3898","171037","3414","104172","2215","316403","3938","319513","3863","518177","6811","49346","2744","17893","1693","N","N","N","N","23041","4392","23058","2449","128974","4933","421331","4202","15435","2633","26596","3330","113486","6136","120437","6384","33844","3154","208363","6116","117755","5637","593885","5995","326118","6960","625044","6205","61452","5939","563592","7177","80159","2377","(X)","(X)","23.7","0.4","33.0","0.5","26.9","0.5","16.4","0.3","49.8","0.4","50.2","0.4","81.5","0.8","7.8","0.4","2.8","0.3","N","N","N","N","3.6","0.7","3.6","0.4","20.3","0.7","66.3","0.6","2.4","0.4","4.2","0.5","17.8","0.9","18.9","1.0","5.3","0.5","32.8","0.9","18.5","0.9","93.4","0.7","51.3","1.1","(X)","(X)","9.8","0.9","90.2","0.9","(X)","(X)"
"5001600US0802","Congressional District 2 (116th Congress), Colorado","639136","6277","157281","3364","146870","4097","208297","4503","126688","3800","321508","4395","317628","3827","590382","6001","N","N","15672","2129","N","N","N","N","6886","2243","14253","2307","53624","3318","547610","5716","5709","1445","16762","3048","99191","6092","142651","6413","47737","4094","198039","7259","129047","5242","616665","7828","327086","8447","619696","6976","64267","6197","555429","9203","88224","2144","(X)","(X)","24.6","0.5","23.0","0.6","32.6","0.6","19.8","0.6","50.3","0.4","49.7","0.4","92.4","0.6","N","N","2.5","0.3","N","N","N","N","1.1","0.3","2.2","0.4","8.4","0.5","85.7","0.6","0.9","0.2","2.6","0.5","15.5","1.0","22.3","1.0","7.5","0.6","31.0","1.1","20.2","0.8","96.5","0.5","51.2","1.2","(X)","(X)","10.4","1.0","89.6","1.0","(X)","(X)"
"5001600US0803","Congressional District 3 (116th Congress), Colorado","571465","4366","106550","3173","134157","3567","184818","3378","145940","2430","285677","3441","285788","3174","520794","5291","N","N","5212","1402","N","N","N","N","14353","2187","N","N","111292","3021","434909","3586","11605","2109","33606","2997","151431","5774","147909","6140","48795","3593","121253","5592","56866","3567","526254","5410","178119","6920","558753","4706","67183","5599","491570","7684","60679","1570","(X)","(X)","18.6","0.5","23.5","0.6","32.3","0.5","25.5","0.5","50.0","0.4","50.0","0.4","91.1","0.6","N","N","0.9","0.2","N","N","N","N","2.5","0.4","N","N","19.5","0.5","76.1","0.5","2.0","0.4","5.9","0.5","26.5","1.0","25.9","1.1","8.5","0.6","21.2","1.0","10.0","0.6","92.1","0.6","31.2","1.1","(X)","(X)","12.0","1.0","88.0","1.0","(X)","(X)"
"5001600US0804","Congressional District 4 (116th Congress), Colorado","618377","6999","122246","4399","165410","3822","210998","4299","119723","2930","309567","4863","308810","3870","565417","7091","8335","1408","10147","1668","N","N","N","N","13300","2523","N","N","103478","5078","482978","4857","15387","2456","32375","3064","154179","5850","145403","6015","56472","3526","136090","4858","78471","4269","570615","7317","214561","6251","603602","7197","43360","3605","560242","7292","85083","2255","(X)","(X)","19.8","0.6","26.7","0.6","34.1","0.6","19.4","0.5","50.1","0.4","49.9","0.4","91.4","0.6","1.3","0.2","1.6","0.3","N","N","N","N","2.2","0.4","N","N","16.7","0.7","78.1","0.8","2.5","0.4","5.2","0.5","24.9","0.9","23.5","0.9","9.1","0.6","22.0","0.8","12.7","0.7","92.3","0.6","34.7","1.0","(X)","(X)","7.2","0.6","92.8","0.6","(X)","(X)"
"5001600US0805","Congressional District 5 (116th Congress), Colorado","618627","3580","147554","2106","156553","2738","194543","2320","119977","1715","318636","2360","299991","2520","518648","4901","37348","1883","14468","1246","N","N","N","N","15783","3443","23514","2620","83122","3073","462132","2066","8070","1510","25532","3064","146252","6924","160704","6205","65687","4577","135034","5995","77348","4648","585025","4883","212382","7237","591267","4172","49516","5058","541751","6553","71865","1750","(X)","(X)","23.9","0.3","25.3","0.4","31.4","0.3","19.4","0.3","51.5","0.3","48.5","0.3","83.8","0.7","6.0","0.3","2.3","0.2","N","N","N","N","2.6","0.6","3.8","0.4","13.4","0.4","74.7","0.4","1.3","0.2","4.1","0.5","23.6","1.1","26.0","1.0","10.6","0.7","21.8","1.0","12.5","0.7","94.6","0.6","34.3","1.2","(X)","(X)","8.4","0.9","91.6","0.9","(X)","(X)"
"5001600US0806","Congressional District 6 (116th Congress), Colorado","569294","8619","114725","5332","155655","3978","195988","4578","102926","3580","282862","5334","286432","5051","443597","7936","53209","3019","29658","2780","N","N","N","N","19420","3961","17422","3015","83159","5982","387284","6314","11329","2204","26439","3290","120486","6196","121361","5858","48401","3708","152997","5191","88281","4716","531526","9152","241278","6996","563275","8742","30116","3572","533159","9383","91507","2124","(X)","(X)","20.2","0.7","27.3","0.7","34.4","0.6","18.1","0.6","49.7","0.5","50.3","0.5","77.9","0.9","9.3","0.5","5.2","0.5","N","N","N","N","3.4","0.7","3.1","0.5","14.6","1.0","68.0","1.0","2.0","0.4","4.6","0.6","21.2","0.9","21.3","0.9","8.5","0.6","26.9","1.0","15.5","0.8","93.4","0.7","42.4","1.3","(X)","(X)","5.3","0.6","94.7","0.6","(X)","(X)"
"5001600US0807","Congressional District 7 (116th Congress), Colorado","591395","7760","131650","3815","170329","4356","178558","5065","110858","3030","293995","4867","297400","4739","522665","8246","8981","1999","16482","2180","N","N","N","N","16555","2598","20582","3513","138164","5754","412910","5727","16631","2616","38022","4189","155474","7955","131706","6673","45771","3876","137146","5226","66645","3742","536742","7813","203791","6599","583018","7516","41489","4939","541529","8159","78733","2436","(X)","(X)","22.3","0.6","28.8","0.7","30.2","0.7","18.7","0.5","49.7","0.5","50.3","0.5","88.4","0.8","1.5","0.3","2.8","0.4","N","N","N","N","2.8","0.4","3.5","0.6","23.4","0.8","69.8","0.9","2.8","0.4","6.4","0.7","26.3","1.2","22.3","1.1","7.7","0.7","23.2","0.9","11.3","0.6","90.8","0.8","34.5","1.2","(X)","(X)","7.1","0.8","92.9","0.8","(X)","(X)"
"5001600US0901","Congressional District 1 (116th Congress), Connecticut","519263","8315","98377","3405","117787","4508","182219","4664","120880","3491","243906","5163","275357","4774","377819","7324","76062","3624","17924","2546","N","N","N","N","28519","3610","17334","3278","75164","3999","341048","6648","15819","2172","29348","3278","139193","5820","103582","5939","43201","3942","107980","5337","80140","4357","474096","7907","188120","6212","508452","8246","48938","3986","459514","9338","76030","2057","(X)","(X)","18.9","0.6","22.7","0.7","35.1","0.8","23.3","0.6","47.0","0.5","53.0","0.5","72.8","1.0","14.6","0.7","3.5","0.5","N","N","N","N","5.5","0.7","3.3","0.6","14.5","0.7","65.7","0.9","3.0","0.4","5.7","0.6","26.8","1.1","19.9","1.1","8.3","0.7","20.8","1.0","15.4","0.8","91.3","0.7","36.2","1.1","(X)","(X)","9.6","0.8","90.4","0.8","(X)","(X)"
"5001600US0902","Congressional District 2 (116th Congress), Connecticut","548326","5925","112421","3689","112267","3519","195054","3802","128584","2687","271760","3892","276566","4015","491108","5780","22427","2200","13916","2200","N","N","N","N","8814","1950","9748","1742","35060","2507","469952","5335","8212","1299","28278","3013","158673","6302","127429","5587","46126","3380","107130","4924","72478","4110","511836","6524","179608","5842","515272","6140","35935","3459","479337","6845","80400","2215","(X)","(X)","20.5","0.6","20.5","0.6","35.6","0.6","23.5","0.5","49.6","0.5","50.4","0.5","89.6","0.6","4.1","0.4","2.5","0.4","N","N","N","N","1.6","0.4","1.8","0.3","6.4","0.4","85.7","0.6","1.5","0.2","5.2","0.6","28.9","1.1","23.2","1.0","8.4","0.6","19.5","0.9","13.2","0.8","93.3","0.6","32.8","1.1","(X)","(X)","7.0","0.7","93.0","0.7","(X)","(X)"
"5001600US0903","Congressional District 3 (116th Congress), Connecticut","545247","7309","118380","4430","112316","4270","191862","5115","122689","3166","258201","4585","287046","5326","414271","7186","79861","4915","18553","2248","N","N","N","N","18992","3327","12790","3150","70319","4790","375307","6265","13117","2113","33656","3992","171313","7635","112493","5710","35067","3407","99665","6150","79936","4800","498474","8006","179601","7688","522831","7357","47968","5025","474863","8721","71315","2375","(X)","(X)","21.7","0.7","20.6","0.7","35.2","0.8","22.5","0.6","47.4","0.6","52.6","0.6","76.0","1.1","14.6","0.9","3.4","0.4","N","N","N","N","3.5","0.6","2.3","0.6","12.9","0.8","68.8","1.0","2.4","0.4","6.2","0.7","31.4","1.3","20.6","1.0","6.4","0.6","18.3","1.1","14.7","0.9","91.4","0.8","32.9","1.3","(X)","(X)","9.2","1.0","90.8","1.0","(X)","(X)"
"5001600US0904","Congressional District 4 (116th Congress), Connecticut","487562","8323","89997","3919","106867","4068","180426","5217","110272","3714","228970","4821","258592","5217","380733","8079","60242","4398","19825","2736","N","N","N","N","15878","3346","10195","2453","68884","5267","334094","6542","15525","2127","21031","2760","95187","5124","74202","4619","30443","3288","142869","5446","108305","4917","451006","8671","251174","6358","477177","8420","35986","4236","441191","8897","108220","5006","(X)","(X)","18.5","0.7","21.9","0.8","37.0","0.8","22.6","0.7","47.0","0.6","53.0","0.6","78.1","1.1","12.4","0.9","4.1","0.5","N","N","N","N","3.3","0.7","2.1","0.5","14.1","1.0","68.5","1.0","3.2","0.4","4.3","0.6","19.5","0.9","15.2","0.9","6.2","0.7","29.3","1.0","22.2","1.0","92.5","0.8","51.5","1.2","(X)","(X)","7.5","0.9","92.5","0.9","(X)","(X)"
"5001600US0905","Congressional District 5 (116th Congress), Connecticut","519076","11733","99838","5837","109257","5306","183290","6844","126691","5105","250870","7346","268206","7021","420591","12145","37660","4268","16098","2345","N","N","N","N","30090","5417","13615","2740","80167","6701","376687","10755","17542","2121","30460","3170","152299","7327","97846","5549","41005","3535","107637","5967","72287","4213","471074","11940","179924","7301","506672","11740","47582","4796","459090","12120","76020","3458","(X)","(X)","19.2","1.0","21.0","0.9","35.3","1.0","24.4","1.0","48.3","0.8","51.7","0.8","81.0","1.3","7.3","0.8","3.1","0.5","N","N","N","N","5.8","1.0","2.6","0.5","15.4","1.2","72.6","1.3","3.4","0.4","5.9","0.6","29.3","1.2","18.9","0.9","7.9","0.7","20.7","1.0","13.9","0.7","90.8","0.8","34.7","1.1","(X)","(X)","9.4","0.9","90.6","0.9","(X)","(X)"
"5001600US1000","Congressional District (at Large) (116th Congress), Delaware","725178","3702","138340","2117","153789","2206","246241","2378","186808","1206","344221","2358","380957","2594","525325","3039","157024","3369","18037","1499","N","N","N","N","7816","1897","13317","2249","42220","2473","495549","1666","14176","2177","46083","3928","225659","7576","160010","5876","57123","3665","133974","6586","88153","4617","664919","5894","222127","6677","703505","3684","67395","5805","636110","6779","70866","1740","(X)","(X)","19.1","0.3","21.2","0.3","34.0","0.3","25.8","0.2","47.5","0.2","52.5","0.2","72.4","0.4","21.7","0.4","2.5","0.2","N","N","N","N","1.1","0.3","1.8","0.3","5.8","0.3","68.3","0.3","2.0","0.3","6.4","0.5","31.1","1.0","22.1","0.8","7.9","0.5","18.5","0.9","12.2","0.6","91.7","0.6","30.6","0.9","(X)","(X)","9.6","0.8","90.4","0.8","(X)","(X)"
"5001600US1198","Delegate District (at Large) (116th Congress), District of Columbia","536768","3759","145373","2135","173776","2625","134136","1942","83483","1289","249106","2526","287662","2811","244643","3385","243233","3697","20690","1395","N","N","N","N","11852","2791","14616","2557","41218","2404","221801","1893","12142","2661","24518","2758","93821","5601","92396","5292","16577","2540","138796","5780","158518","5497","500108","5363","297314","6005","508741","3781","61968","5480","446773","6624","93535","3014","(X)","(X)","27.1","0.4","32.4","0.4","25.0","0.3","15.6","0.2","46.4","0.4","53.6","0.4","45.6","0.6","45.3","0.7","3.9","0.3","N","N","N","N","2.2","0.5","2.7","0.5","7.7","0.4","41.3","0.3","2.3","0.5","4.6","0.5","17.5","1.0","17.2","1.0","3.1","0.5","25.9","1.1","29.5","1.0","93.2","0.8","55.4","1.0","(X)","(X)","12.2","1.1","87.8","1.1","(X)","(X)"
"5001600US1201","Congressional District 1 (116th Congress), Florida","606302","4032","127493","3016","142651","3413","200317","2757","135841","1957","303884","2495","302418","2656","484011","2858","77543","2872","12630","1597","N","N","N","N","7843","1824","20695","2661","31316","1590","464127","2494","12201","1962","44661","3867","178324","6873","152832","5753","62852","4592","104522","5307","50910","3461","549440","5522","155432","6231","578536","5055","60135","5670","518401","7483","58801","3044","(X)","(X)","21.0","0.4","23.5","0.5","33.0","0.5","22.4","0.3","50.1","0.3","49.9","0.3","79.8","0.4","12.8","0.4","2.1","0.3","N","N","N","N","1.3","0.3","3.4","0.4","5.2","0.3","76.6","0.4","2.0","0.3","7.4","0.6","29.4","1.1","25.2","0.9","10.4","0.8","17.2","0.9","8.4","0.6","90.6","0.7","25.6","1.0","(X)","(X)","10.4","1.0","89.6","1.0","(X)","(X)"
